D1,D19,D31,D40,D49,D61,D28,D58
60.1799,57.2039,-177.8084,-94.5598,62.7499,175.5235,-37.6715,-174.1851
-65.0593,-63.2596,97.2131,-176.6962,-65.1358,-176.2904,-95.1479,172.2064
69.0448,-161.5293,-72.4174,177.6517,62.3167,61.6987,-38.5638,-73.7365
91.1602,-67.3095,97.5632,73.279,177.6335,66.6276,-65.6004,173.5695
71.9,-176.6514,76.7937,95.0701,-65.3152,87.6954,-63.0368,178.4526
-58.4864,-58.9461,-59.5375,-57.9432,-59.5032,-61.7918,-93.3402,173.1565
95.5163,-58.0703,-68.0517,-97.9461,64.5734,65.7052,82.0447,83.9601
173.3812,82.4804,-69.2073,105.4005,72.8767,68.6671,123.6418,75.9734
174.1539,22.3991,77.983,67.7808,178.4451,-179.1559,-64.3782,177.3126
171.5018,40.4939,177.8861,94.7214,-65.0156,-64.0285,-72.9488,171.6578
91.4265,-67.3854,97.7144,70.8251,68.361,177.3956,-65.6943,173.424
-64.6663,86.3317,-177.3054,-63.0741,98.8258,71.1719,152.7952,-84.389
63.8728,-101.7625,-73.3547,178.6956,-177.9805,-65.5402,-44.7147,-71.8234
93.3319,-65.5707,-167.6533,-62.0699,-66.8894,88.7951,-66.0471,172.3308
178.4086,-160.9019,-68.7655,95.316,90.237,-63.3534,-60.3061,179.2119
60.2067,60.3295,178.8337,63.1465,-98.6772,179.2552,-34.5754,-174.0332
63.8546,-102.0026,-73.8156,174.4055,64.7572,176.5181,-44.6865,-71.7248
-40.3853,-175.9663,88.2765,-67.0344,-57.7414,-61.3813,-59.8212,-171.5594
96.282,-64.0735,-176.5768,64.3085,64.0816,-91.6526,-66.7023,171.8523
60.2334,73.5322,-73.0947,-167.4067,-65.4566,-176.959,-37.5735,-172.4513
63.5577,-101.0162,-70.1981,-62.8547,-63.405,92.0818,83.6172,87.1033
64.0918,-97.5961,-172.5482,-63.3855,-62.8474,-175.9393,-45.4576,-72.4373
-40.9031,-170.6692,170.1473,61.8113,69.905,-85.6521,-56.6366,-172.4336
-67.5008,-65.2728,97.3534,91.8618,-65.7268,86.8419,71.2582,170.6436
59.4921,73.7986,-73.2166,-172.0205,177.1969,65.7497,-37.7803,-171.9651
97.8566,-63.5643,-177.2734,63.898,62.3275,175.5847,-85.3701,72.3588
64.9382,-100.2863,-67.8142,-60.9015,102.2485,72.7192,-61.8698,-172.2277
63.5336,-98.6878,-176.0769,-68.1295,-179.7579,66.0202,-45.1844,-72.2302
95.9385,-64.5996,-170.3263,-65.2115,-178.8529,66.2489,-85.2901,72.6637
65.2972,-104.2584,-68.5303,-91.3845,66.2746,61.8238,-60.3055,-173.4953
-42.4451,-170.2865,-178.4845,-175.4091,-62.4427,-62.3459,-42.2217,-82.2201
93.7786,-66.1518,-63.1139,-173.5777,96.1145,-62.3308,-66.0836,172.1727
-42.0862,-64.3318,-64.9451,-174.7186,-179.8963,-179.8361,-44.3168,-81.0739
-64.9174,87.6138,88.5397,92.834,-66.4522,-65.7314,71.6498,171.2018
-40.7132,-175.1581,60.8239,-99.3302,-73.3218,-68.2698,-60.9582,-171.448
171.3757,41.8201,178.6393,174.5517,62.7773,62.0333,-89.6166,82.5553
171.1278,41.9564,179.2133,-177.3706,-62.8277,-61.9044,-89.8391,82.3417
-42.116,-173.5739,67.3155,172.4779,65.5284,176.7472,-42.3988,-82.3138
-42.0883,-173.8015,67.2059,176.077,-177.2303,-65.6466,-42.5608,-82.2631
167.0,-160.0735,-77.6423,-74.9769,176.4698,64.6381,-39.3002,-72.795
-63.6664,88.3139,-168.2974,-60.1549,-69.2379,85.767,151.0259,-85.4718
174.7408,44.5344,-101.1349,-67.796,-62.7166,-61.7296,-72.1888,174.5145
-44.4568,-159.3343,-72.2981,-178.3228,179.4646,179.7315,-40.0068,-81.7321
93.6587,-63.8647,-63.0733,-60.7835,-65.6008,89.9873,148.5709,-85.4415
94.9319,-64.861,-65.1801,179.1296,62.1707,-94.3583,-66.1574,171.4995
97.6526,-60.699,-68.713,-101.5084,64.9923,67.1734,148.1908,-85.5081
95.5142,-65.4458,-62.6468,-60.8386,-174.8571,-179.7178,-84.5827,73.3441
-87.0866,54.9012,64.6731,87.4607,-64.7245,-170.9573,78.8312,84.9843
-85.6815,57.8791,66.3569,175.2997,-96.7804,62.4603,145.6815,-85.3169
87.4629,-67.1145,96.666,93.1467,-65.7753,-67.2083,153.3212,-176.0716
96.0868,-64.6304,-64.997,-174.9901,-177.1438,-65.2327,-84.7904,72.826
-85.8462,64.8324,-100.7085,-171.5028,-71.1984,-72.4905,78.6741,84.5473
-72.3251,76.7485,165.3826,89.0978,-62.7464,95.0113,159.8179,-171.5785
-42.3612,-170.3617,176.3856,66.236,172.9519,65.3427,-42.0373,-82.4711
59.9814,-95.8932,-76.9513,-96.6096,65.3271,-86.3786,154.2632,-179.506
177.8938,-148.5766,-68.8639,81.9541,177.127,-178.9342,-88.9688,68.7533
-84.1578,64.5816,-100.2836,-172.3556,-80.0785,74.3805,72.3585,174.1275
96.2782,-65.3145,-65.1736,-169.9921,-65.7384,-176.896,-84.7518,72.88
170.7743,41.8334,-177.0747,-68.1038,-173.601,-65.5305,-89.8773,81.8024
163.3818,68.6104,-69.8843,-163.9452,-63.2645,-64.2347,-43.7985,-170.1971
165.8615,64.6504,97.7581,-172.385,-60.783,-61.9615,-43.1545,-176.1395
170.2493,42.5629,-172.9088,-64.6116,-63.8158,-176.0435,-90.0379,80.8021
63.3579,78.6131,-75.1698,-65.0755,-176.7151,179.6392,-36.39,-172.3297
-41.6255,-161.7064,-73.5092,-176.5473,-95.5111,62.3156,-56.6408,-173.1824
-42.4915,-170.1299,176.6255,67.1492,179.4535,-66.0823,-42.0009,-82.252
70.7669,88.2966,-62.8975,-62.7006,-95.7045,63.1534,86.5727,84.8022
-42.3724,-64.9397,-175.5357,72.1548,96.6629,-62.9574,-60.8862,-168.7967
95.3932,-59.3388,-67.4589,-65.1528,101.2729,70.8554,149.0673,-84.8067
-41.4209,-65.816,179.8609,62.6772,-97.5005,-71.0864,-60.9554,-169.5393
170.4433,-153.589,-66.9996,88.5794,177.2434,-178.8957,-42.6697,-75.7105
-40.9548,-170.4984,75.4654,96.0862,-65.0557,-66.1393,-57.5721,-171.3414
68.2291,-159.8787,-76.5796,-73.0868,-69.9669,-178.2107,-35.3158,-73.7174
96.6672,-64.19,-65.6024,-178.7619,66.467,176.551,-84.8613,72.5493
177.0989,-64.4289,103.4615,72.163,177.7118,66.6703,-90.6933,74.858
-85.841,59.757,66.7991,168.6855,65.2351,-90.4956,81.3614,85.5451
163.2035,73.1519,-70.2385,-58.6297,-61.7231,-175.6367,-42.3578,-169.7929
162.7277,72.0904,-70.2131,-175.1654,64.3096,61.9169,-43.164,-169.6081
-41.7258,-161.4647,-71.8793,-176.0053,96.3156,-62.4492,-56.9857,-172.7481
-42.4308,-65.5142,-174.9828,-72.9353,-98.903,62.8309,-60.7469,-168.8657
177.9022,-64.0627,100.5512,174.6654,64.4878,63.2991,-90.7943,74.3706
-42.4339,-64.9615,-171.5434,-88.8027,66.7809,61.564,-60.2182,-169.0128
64.5982,42.1158,179.1487,-73.5323,-98.9557,62.9159,-71.0032,169.0386
135.7508,58.4851,76.9212,63.2558,-107.5472,177.0652,65.2623,70.9973
163.0142,72.8743,-70.102,-61.6391,-178.5013,65.9324,-42.4932,-169.8329
174.362,44.9247,-98.1539,-179.1954,179.1701,179.9803,-88.319,86.0464
66.8006,-176.9381,-179.3138,-71.8133,-96.6429,62.9256,-40.0948,-75.724
67.961,86.6947,-66.344,-59.725,-66.0279,88.9997,152.3778,-84.7193
172.8246,48.7704,-88.9759,-173.4331,-67.0579,-176.7814,-62.0412,-110.5427
64.2595,42.3816,-178.4496,-92.0474,65.9834,63.3851,-71.3834,168.7893
-41.7598,-65.1299,-179.7942,63.1015,64.9292,-90.9481,-60.8098,-169.0526
-42.2263,-157.7351,-69.2276,95.0298,69.8168,179.0844,-55.8648,-172.0007
-63.7963,84.6164,97.4677,-176.8924,96.0249,-60.8898,138.5246,-84.0333
-40.534,-176.8906,60.3519,59.3076,66.3837,-87.9097,-60.3943,-171.5879
63.9419,42.5766,-177.3058,-64.4179,100.227,70.9628,-71.5215,168.2435
65.1994,41.7261,174.0912,63.5091,-97.7547,-70.9151,-71.5373,169.6858
-40.5699,-174.4768,66.1318,63.7561,-97.3741,-69.9384,-58.9735,-171.719
173.9844,23.5629,75.9141,169.4681,63.3376,62.5824,-65.651,177.3856
-41.7683,-160.7748,-72.9217,178.0861,62.2091,-94.323,-56.8099,-173.0703
61.7006,65.7963,93.3953,-172.1671,-60.9807,-61.987,-35.556,-178.0639
177.1133,-68.2669,-172.6576,-90.8116,65.6733,62.4529,-90.116,76.2544
64.3674,42.6725,178.5892,73.053,98.9173,-62.8656,-71.6099,168.5692
70.5034,-153.9586,-66.0978,88.9343,177.2499,-178.9729,-37.7424,-74.3746
66.765,-177.0694,-175.3271,-62.6577,-65.7823,89.6247,-40.3421,-76.055
-40.1814,-79.7562,78.018,-179.3656,-62.9179,-61.5737,-63.2725,-168.8607
-41.6486,-160.3505,-76.6787,-92.7758,63.5546,175.7863,-54.4127,-174.7918
-43.0257,-62.7058,-63.5839,-168.9672,-64.9717,90.2779,-60.1086,-168.3259
71.0859,-139.7237,76.0693,69.0151,62.3118,-95.9212,170.4821,-71.5793
177.5633,-65.8617,-173.6212,94.1827,-65.2665,-64.5366,-90.4518,75.5208
-41.9616,-66.1107,-175.4699,-176.389,-62.6631,-61.9288,-45.2498,-80.6639
174.6171,43.894,-99.7338,-90.225,63.3368,176.9759,-72.3045,174.5734
-51.4486,-157.173,-74.8042,-70.5672,-170.02,-65.2735,-68.5424,117.6651
-42.9207,-62.4504,-63.0501,-173.2644,95.9678,-62.2716,-59.9409,-168.508
-41.7858,-63.3496,-66.8272,93.345,174.5728,66.3614,-59.1187,-169.3573
-63.0648,-63.6026,94.4738,173.002,63.7697,62.6389,-94.66,172.0773
71.0533,27.0485,73.9892,173.0327,176.7961,65.2148,-63.5911,173.1763
177.378,-67.2139,-177.33,64.1191,64.0702,-91.5371,-90.1706,76.1294
61.7766,65.099,95.0559,76.0298,178.324,66.5871,-36.2623,-178.8919
-65.0201,-63.1785,97.2658,-175.9226,-61.6212,-61.4977,-94.9709,172.3497
60.1886,58.1721,-173.2537,-64.0848,96.5485,70.7156,-39.2499,-173.6513
64.8654,41.8494,175.3061,92.2329,-65.858,-62.9589,-71.5735,169.3587
71.1269,26.7681,73.8259,173.1289,-177.451,-65.7817,-63.6337,173.2897
92.5714,-61.3419,93.0351,170.2962,65.0087,-90.737,83.4725,83.8872
-85.9589,47.1485,179.4275,178.7458,176.8958,65.486,-97.4569,-179.7157
-85.9253,47.138,179.5314,175.4062,65.8078,176.6089,-97.5088,-179.6456
60.4779,62.2586,-177.1101,-64.1371,-61.6011,94.2053,-33.3581,-176.4258
-47.3323,86.7313,179.0365,178.4141,65.9064,176.9234,-37.6176,179.9045
-47.3441,86.7283,178.9427,-178.4018,176.7083,65.4527,-37.725,-179.9265
-41.3666,-64.24,-66.7606,95.7397,-178.4986,-65.072,-59.5242,-169.4565
-47.2563,86.752,179.1353,-178.124,-176.9367,-65.386,-37.7665,-179.9215
-58.2019,-60.1619,-173.4553,93.5396,-65.2777,-64.3204,-93.628,173.5685
-86.0622,46.9794,179.6809,-178.0693,-66.1416,-176.6516,-97.426,-179.8756
63.8291,-101.9837,-73.8559,173.8774,61.6677,61.8919,-44.7228,-71.8239
64.4586,-106.1726,-64.7146,-56.6276,-59.923,-175.5196,-43.6224,-71.4709
-47.3171,86.5873,179.0974,-174.9865,-65.9535,-176.6924,-37.7512,179.9707
66.5732,41.5687,170.7931,61.2393,62.5999,175.883,-87.1999,81.942
-42.173,-63.1824,-67.4526,178.5876,62.3012,-94.4908,-60.0536,-169.0387
65.2157,42.0365,-177.7728,-68.2524,-173.8238,-65.6467,-88.3514,80.3058
-57.1031,-60.9353,-62.0397,-62.4449,92.8626,178.7039,-91.5735,173.7834
93.4532,-70.2879,-62.6398,-61.792,94.4018,69.7605,-66.6566,173.5745
60.1264,57.3557,-175.5532,-92.7561,64.985,63.4793,-38.4859,-173.8692
64.6318,42.4792,-173.9199,-65.0777,-64.1441,-176.0623,-88.3063,79.6403
-41.6209,-66.5293,-178.6411,66.5128,179.6284,-66.0794,-45.6197,-80.543
174.1233,-91.0554,68.5952,-90.9758,-94.7769,62.9277,130.646,74.9792
178.531,-63.0802,97.7742,92.3201,-66.0581,86.4914,123.1302,76.1611
-86.793,46.5246,-177.3647,-68.6534,-177.1031,179.8551,-97.1759,179.7173
-43.1076,-150.0369,-64.4701,87.1433,167.2761,64.7855,-54.0136,-171.3857
64.3154,-104.707,-65.5377,-60.2315,-170.1274,-64.3636,-43.9051,-71.6036
66.173,41.8049,172.4574,64.8724,178.7722,-66.2543,-87.3895,81.731
174.3093,63.9551,-94.6456,-93.6065,66.4691,-86.2832,126.2992,75.9265
-85.7648,47.6756,175.9011,65.1581,175.9243,179.8762,-97.667,-179.1986
174.0178,22.6473,78.4152,66.1274,66.6865,176.799,-64.0224,176.9254
-47.4744,-73.4474,89.2211,69.5988,172.2878,65.4924,-65.1515,-164.0479
-58.5681,-58.9675,-61.0922,-172.5568,96.0026,-62.2642,-93.5583,173.0296
67.2398,64.164,-96.9835,-92.0529,65.9665,-86.8352,149.6002,-85.9528
60.8086,61.9072,178.306,90.8481,-67.3238,-62.4635,-33.743,-173.8025
69.9229,28.372,77.1642,64.6631,177.402,-179.4036,-60.6195,171.2482
64.4697,-106.488,-65.1431,-59.9964,-175.6597,67.3323,-43.5449,-71.3907
-63.2937,88.5875,-168.6881,-86.1872,66.3019,-99.3717,156.0632,-175.5798
175.6384,43.5645,-97.4599,-178.7203,95.4897,-62.4475,-71.8541,174.2566
61.4301,47.2694,-165.4733,-62.0074,-67.1142,90.1562,-67.4148,166.2212
174.2289,21.7747,79.4877,68.0503,171.5478,65.6786,-64.4965,177.9063
66.4657,-179.9541,62.2116,-97.9561,-72.7883,-67.8071,-40.3443,-76.1545
175.9609,43.4585,-97.8584,175.6007,62.7061,-92.4511,-71.7204,174.2561
175.5341,42.9815,-95.758,-173.1915,-63.9827,92.9867,-71.8133,174.0569
58.5601,73.3015,-74.7293,-177.2867,63.2745,61.6234,-37.3106,-171.6533
93.6426,-66.6335,-61.4877,-59.2777,-66.2132,88.8776,-66.206,172.2933
-59.8962,-62.7069,-66.172,97.1444,69.912,178.8471,-93.6741,173.1608
-44.483,-159.1634,-72.1639,-178.1448,176.6323,65.5254,-39.8701,-81.7609
-58.1469,-58.7647,-63.4183,-179.8256,62.1848,-95.1275,-93.2958,173.0063
171.5397,41.7737,173.5356,61.2367,59.3941,61.5641,-89.52,83.4188
-44.4742,-159.3877,-72.3601,-178.1537,-177.5275,-65.7265,-39.8644,-81.8463
-42.0807,-173.0225,70.0405,-178.2003,-62.8402,-61.8243,-42.4535,-82.3441
-44.5586,-159.2789,-72.7581,-175.1035,-67.0925,-176.5601,-39.6305,-81.9451
178.7923,-66.4764,98.0041,92.3775,-66.0608,86.4946,-64.7434,179.9941
170.0815,42.7532,-171.9998,-63.7777,-60.7009,-61.5307,-90.1512,80.6238
-40.5688,-172.0218,94.7809,-65.9308,90.9489,179.1961,-58.2972,-171.3352
86.4117,-66.8063,96.6394,93.1099,-65.6731,-67.2797,147.2214,-85.5691
65.5004,79.6527,-74.1269,-60.6864,-62.1988,-175.5939,-36.6682,-172.9901
62.6328,78.1458,-75.6406,-66.0356,179.7975,65.3485,-36.1207,-172.0635
68.162,-159.454,-76.7258,-72.1784,-65.1613,-62.8739,-34.8771,-73.7771
-84.4029,64.6646,-101.4199,-172.3142,-65.0617,89.8357,145.7165,-85.0716
174.3404,44.9213,-98.0146,-179.2075,-177.8582,-65.5454,-88.4186,85.9363
174.2405,44.9779,-98.2384,-179.1421,176.2375,65.3994,-88.4411,85.927
168.9299,-160.6463,-72.6666,176.5988,62.3218,-93.881,-42.4053,-73.9091
-86.3365,56.4344,65.9893,63.6229,64.0815,-92.6978,142.0502,-84.2145
-42.3103,-157.089,-68.6312,94.3409,66.6372,64.4977,-55.9967,-171.7495
-41.4956,-160.7671,-73.8571,-70.5132,-97.5991,62.9238,-56.5235,-173.9759
174.2332,44.8463,-98.0803,-175.5557,-66.983,-176.739,-88.4153,85.9684
165.6078,64.6605,92.0775,96.18,-63.3328,-177.6673,-43.0596,-174.9926
64.6161,-94.2437,-95.1173,69.0392,-85.4705,-66.1835,-64.0786,-172.9216
-81.0678,66.5464,164.9807,89.0785,-62.7836,95.1433,144.8931,-85.2889
68.7508,-162.3672,-73.6611,-178.2119,-96.2418,62.2201,-38.1779,-73.7226
-40.8637,-171.9878,-178.0882,-91.3348,63.3206,-92.2808,-58.4609,-171.5853
-68.6129,78.4158,168.8225,90.0824,-63.5822,93.9746,86.2836,85.292
-41.4591,-172.2571,97.2915,-63.4407,-175.6733,-179.5148,-43.9314,-81.9374
-42.1458,-174.2661,60.491,-97.9439,176.3409,178.266,-43.3388,-82.0026
-86.111,47.0762,179.8842,-176.8209,-62.5581,-61.8623,-97.3546,-179.991
-45.4482,-157.7302,-76.531,-73.1249,-178.9546,179.2363,-36.3849,-83.8168
-47.3406,86.7529,178.5997,177.4977,62.3287,61.9042,-37.5257,179.944
70.4049,-154.4476,-66.8087,89.35,179.8031,-65.2881,-37.6002,-74.2779
66.6805,41.6549,170.6187,61.1417,59.9892,61.6604,-87.0208,81.8085
70.4777,27.9463,75.1993,168.0956,63.1179,62.6571,-62.9562,172.4379
-86.1206,64.4287,-99.4029,-171.9154,-65.1325,89.975,78.6307,84.4975
-41.0391,-65.5177,-66.2226,99.311,68.1321,65.617,-60.285,-169.6185
64.3129,42.8377,-172.2977,-63.6154,-60.6901,-61.5598,-88.494,79.2773
-47.6689,87.7258,175.8943,67.7247,173.429,65.4003,-36.7789,179.7959
96.5548,-64.0506,-173.783,-174.0491,-63.6789,91.6361,-85.4114,72.5952
-47.9072,87.7085,173.206,64.9244,64.2136,176.3814,-36.4689,179.8578
98.8743,-63.7929,-178.3758,62.3734,-97.9753,179.4746,-85.4957,71.9566
97.527,-64.8703,-173.8589,-93.7757,63.4371,174.8142,-85.5194,72.3256
71.5161,26.0902,73.3876,176.6525,-64.0691,-61.5999,-63.5322,173.2633
94.9723,-63.7577,-173.1219,93.6439,-64.3507,89.3946,-66.4482,171.9694
90.8537,-65.7863,97.7077,66.7089,61.9286,-95.3745,147.8397,-85.6232
173.809,23.0651,79.2381,65.2439,62.1859,61.7,-63.6291,176.6918
-47.437,86.2446,-177.6834,-61.6334,-61.0937,-175.4583,-37.5936,179.7657
-86.7087,46.4325,-177.3379,-68.4811,-173.7244,-65.6248,-97.1221,179.7048
-85.7299,47.6132,176.1016,65.1513,172.3,65.2695,-97.6259,-179.3478
93.89,-65.4728,94.8456,-179.8849,178.771,65.627,-85.0414,72.7044
-58.3638,-58.811,-59.1802,-58.666,-66.9419,88.0234,-93.2916,173.0042
-42.4636,-170.2153,179.5895,-179.1474,-93.6195,62.8024,-41.9537,-82.2178
92.3445,-66.5475,96.8951,72.6506,-179.925,-179.3139,-84.7122,73.5627
88.1404,-64.7818,94.6122,92.8765,-66.0566,86.6986,83.0408,179.9291
-85.8633,47.5842,176.1531,65.7495,178.6948,-66.2337,-97.6231,-179.3231
94.3316,-66.1317,-170.232,-90.7085,63.7314,-94.4771,-66.3063,172.1148
-78.3802,67.8522,-102.7521,-91.9573,65.5064,67.7484,82.9286,85.3815
171.1551,41.8438,179.5963,-176.3133,-63.2542,92.4715,-89.8812,82.4914
70.384,27.5536,76.8501,65.439,-179.5076,-64.9981,-61.2694,171.8661
95.6069,-65.5712,-62.5841,-58.047,-59.0291,-61.5709,-84.5404,73.2663
-41.9011,-87.9277,64.7346,-101.3386,178.5103,178.4541,-64.2977,-167.0109
-47.4446,86.235,-177.8859,-65.6632,-178.4488,66.3666,-37.8033,179.922
-68.0692,116.3056,-81.7755,98.753,75.1779,178.6888,141.1171,-176.0126
174.9134,44.2139,-99.102,-65.7669,-62.1676,94.4861,-72.1804,174.3874
69.238,29.0516,79.5259,63.9886,169.8329,65.2526,-60.8415,171.212
-44.5026,-159.1162,-72.5739,177.9407,62.4824,61.7146,-40.2371,-81.4213
163.2603,71.172,-68.4578,-169.0709,96.9101,-62.2785,-43.827,-169.9852
89.0588,-68.0763,95.2521,94.2891,-65.6168,-67.3684,-65.2701,174.2075
178.0311,-63.9386,99.5883,177.2831,92.0974,-64.2276,-90.9068,74.1371
162.4084,71.1967,-75.8506,-98.7754,64.137,177.4334,-39.8089,-169.1216
177.7442,-63.7315,101.845,175.4672,63.8005,-93.7756,-90.863,74.3057
-40.7809,-79.2725,79.1277,176.5144,94.5553,-62.8359,-63.3672,-168.5207
134.6066,73.486,-74.0928,-61.126,-64.1903,90.9292,66.0761,72.2082
-62.7703,-134.5037,72.3152,94.2035,-64.8133,89.1226,168.8616,-73.007
-42.6543,-65.6431,-170.1387,-63.9542,93.3382,-179.9981,-44.5134,-80.6722
174.1031,23.3706,74.9063,173.6096,-97.3047,62.3613,-65.797,177.5004
-53.0171,-153.8371,-72.4106,-95.1302,62.4247,176.8732,-70.7253,122.8644
-82.453,50.3412,-90.5342,-178.9178,178.6443,179.8405,-97.7219,-178.8143
65.585,41.9524,-179.5424,178.6497,95.0916,-62.626,-87.6905,80.6342
-42.7293,-64.1911,-175.1697,93.0526,-64.0217,90.2875,-60.8717,-168.4087
-42.1127,-65.6417,-174.9964,94.1646,-63.275,-175.5076,-45.3809,-80.5229
60.1969,61.3306,178.2683,-93.6797,64.0422,-89.1688,-31.6046,-176.8018
-41.8458,-66.1372,-176.2512,174.3215,63.1985,-92.2661,-45.3146,-80.7348
-65.5653,-73.8528,-97.3721,66.2111,-85.4801,-175.4431,-92.2909,172.3645
70.6114,-153.304,-67.8556,87.7734,63.9892,62.6363,-38.0776,-74.4274
63.8273,-99.1903,-178.2352,-73.6106,-99.4911,62.8701,-45.1458,-72.0294
71.8801,24.9182,74.185,174.8512,-180.018,179.9598,-75.4124,87.9543
60.5877,73.6349,-72.8156,-165.003,-66.4774,88.0348,-37.4624,-172.8404
92.9512,-66.8037,96.5687,66.7435,61.7151,-95.4944,-65.9148,172.7066
60.9938,64.8904,86.6961,93.4715,-66.3581,-64.7841,-34.1105,-177.09
97.5792,-63.2325,-177.0044,64.4038,63.9135,-91.6374,-85.5086,72.2298
-42.2994,-170.7037,-177.987,-71.1456,-96.5482,63.052,-42.3987,-82.1767
69.2748,-157.0249,-72.0799,-73.3028,-97.5993,62.8565,-36.9425,-72.8112
-42.184,-174.1682,65.7397,170.3238,64.7745,-90.1261,-42.2375,-82.3566
172.1229,27.0245,84.7513,-103.4435,-178.7584,178.6542,-62.6782,-178.6989
-46.1984,-153.8507,-74.3499,-73.2044,-170.2428,-64.6783,-35.2246,-83.3044
-42.1684,-173.964,64.9287,63.86,-94.5206,-178.8455,-42.1868,-82.3728
-44.7122,-154.0765,-66.9587,90.9407,177.8073,-178.7841,-38.7552,-82.2893
-41.948,-87.5864,65.1764,-101.7399,175.4247,64.03,-64.2848,-167.1089
96.2234,-65.4748,-64.847,-167.606,-65.1891,89.354,-84.7076,72.9895
-48.3856,86.1294,86.2575,175.5487,67.5873,177.3952,-35.2354,174.5853
-41.7384,-88.9669,65.2187,-102.2457,-175.5093,-66.6848,-64.1552,-167.1141
-84.5485,50.3027,-177.1476,175.6921,65.9208,176.55,-83.6809,-106.0133
-85.8926,49.4257,-173.037,-67.1016,-176.5221,179.9613,-83.4395,-107.7607
100.0891,-65.6574,90.2335,165.1712,65.7139,67.9556,-85.3495,71.0534
-82.3878,50.3268,-90.9581,-178.5947,175.2598,65.182,-97.8078,-178.7133
-43.2014,-77.1703,82.8517,70.3726,97.6275,-63.0081,-63.7035,-166.9381
-85.7837,47.1306,178.2469,178.1019,-94.8146,62.3948,-97.4734,-179.6961
-47.2948,86.6426,-179.8525,-177.7763,94.311,-62.6092,-37.7546,179.9539
-81.7976,50.7803,-91.3774,177.6516,65.0109,176.3685,-97.9772,-178.5981
-47.4211,86.7141,178.5793,176.2731,63.7146,-91.9569,-37.2112,179.7089
-85.9158,47.3317,179.1265,173.5165,63.604,-92.0815,-97.5018,-179.6606
70.5882,27.7932,75.2512,168.4528,64.837,-91.6592,-62.635,172.0486
-39.402,-67.8548,-100.6096,64.4338,67.3802,177.72,-45.9784,-82.0246
-40.5335,-80.0346,78.6238,-179.2655,-62.7881,-61.5596,-47.7977,-78.7517
71.1257,26.9622,74.9078,170.4299,92.3411,-64.2559,-63.3365,172.8063
-47.8269,88.1996,174.6154,64.3744,-96.654,179.539,-36.2999,179.6801
-41.6076,-66.2921,-179.2398,63.2518,64.7666,-90.9803,-45.8231,-80.584
64.9665,42.214,-176.656,-64.5488,100.1527,70.9794,-88.2616,79.8428
-86.3953,46.9901,179.9407,-176.0205,-63.7079,92.5088,-97.4286,-179.7904
-81.8325,51.1911,-92.2663,-71.5413,-179.7728,179.3844,-98.1566,-178.1635
65.7698,42.0651,177.8668,72.613,98.9959,-62.8965,-88.0198,80.664
-45.6585,-158.2944,-77.5609,-71.0367,-64.1869,-62.4283,-35.7191,-84.2309
-40.4003,-67.5594,-72.784,-96.6126,63.5334,176.6182,-46.2366,-81.2343
-47.5068,86.405,-177.8517,-62.0958,97.0697,-179.7142,-37.5566,179.5749
-41.6025,-161.5275,-79.1705,-92.6067,64.568,-89.3016,-54.147,-175.1486
-43.6792,-76.5786,85.5056,70.6901,-177.6276,-64.7001,-46.4666,-78.061
-48.1133,85.7067,85.8178,-174.3219,-61.4638,-62.044,-36.647,174.9955
-58.7143,-149.358,-78.9556,80.2452,90.2119,-64.3074,-89.8396,165.0872
-42.2958,-175.1882,61.232,59.3763,66.4365,-87.9276,-42.6239,-82.0647
-44.5454,-158.4748,-72.5898,176.9273,62.3054,-94.0114,-40.2344,-81.5134
-84.8966,50.5582,-176.5651,-176.3972,-62.461,-61.7669,-83.725,-106.0747
-50.6728,105.0992,-86.4646,-175.3238,179.4225,-179.9351,-39.35,-179.1771
-44.7148,-154.9226,-69.5611,91.7919,69.0812,178.5186,-38.8308,-82.3261
-48.1782,85.7416,86.4733,75.5908,177.6399,66.6496,-35.9439,174.4775
-48.2632,85.6003,86.2736,74.0023,69.8731,178.0964,-35.8489,174.7104
90.0287,-67.5361,95.6105,93.0282,-63.4224,-177.1107,-83.9332,75.1493
-85.9057,49.4253,-172.7797,-66.9035,-173.1568,-65.3792,-83.3342,-108.087
-84.9681,36.1592,82.6588,172.9499,-179.7481,179.9128,-94.8903,-175.8778
174.1295,44.725,-98.2845,-173.2344,-63.7449,93.0506,-88.2527,86.2522
74.3054,20.0575,77.5692,92.146,-62.8174,-176.7388,-62.8137,171.3939
-84.4002,51.422,179.9263,67.7282,179.3353,-65.9463,-83.5346,-104.7995
-47.9498,87.4928,175.2827,90.7986,-66.5202,-62.5477,-36.2594,179.5349
-47.7496,88.0807,175.326,64.8026,-98.9829,-71.149,-36.5601,179.707
-87.339,46.6312,-175.774,-90.6878,67.3368,62.6356,-96.8808,179.1787
-86.6653,47.1269,-179.3181,73.2519,97.6871,-62.8195,-97.4432,179.9074
-82.1204,51.261,-92.6367,-68.9006,-67.0216,-176.7999,-98.1784,-178.0827
-81.6887,51.3443,-92.5561,-72.3667,176.6325,64.6443,-98.0848,-178.3142
-47.4912,86.9411,177.9393,-97.1948,64.5244,65.3932,-37.1469,179.9974
72.0854,24.436,73.8119,178.1869,-63.7226,-61.5463,-75.6403,87.859
-86.401,47.1873,179.2289,95.1326,-65.1022,-64.1872,-97.6451,-179.6066
